ts_utc,open,high,low,close,vol
2026-09-06T18:56:00Z,4428.09,4428.62,4427.86,4428.09,10.07
2026-09-06T18:57:00Z,4428.09,4428.6,4427.9,4428.28,9.3129
2026-09-06T18:58:00Z,4428.28,4428.6,4425.52,4425.92,14.1305
2026-09-06T18:59:00Z,4425.92,4426.92,4425.65,4426.47,10.5782
2026-09-06T19:00:00Z,4426.47,4426.71,4425.44,4426.06,10.1171
2026-09-06T19:01:00Z,4426.06,4426.28,4425.53,4425.89,11.9396
2026-09-06T19:02:00Z,4425.89,4426.25,4425.44,4425.92,11.571200000000001
2026-09-06T19:03:00Z,4425.92,4426.99,4425.69,4426.72,22.8162
2026-09-06T19:04:00Z,4426.72,4426.82,4425.93,4426.44,11.4608
2026-09-06T19:05:00Z,4426.44,4427.73,4425.91,4427.37,9.8864
2026-09-06T19:06:00Z,4427.37,4428.5,4426.83,4427.95,11.021
2026-09-06T19:07:00Z,4427.95,4428.26,4427.2,4427.21,11.876900000000001
2026-09-06T19:08:00Z,4427.21,4427.75,4426.88,4426.98,9.793700000000001
2026-09-06T19:09:00Z,4426.98,4427.79,4426.54,4427.31,11.3841
2026-09-06T19:10:00Z,4427.31,4427.87,4426.98,4427.65,10.9766
2026-09-06T19:11:00Z,4427.65,4429.63,4427.05,4429.03,11.4564
2026-09-06T19:12:00Z,4429.03,4429.24,4427.79,4428.51,11.9655
2026-09-06T19:13:00Z,4428.51,4428.76,4428.24,4428.3,2.6576
2026-09-06T19:14:00Z,4428.3,4428.3,4427.85,4427.85,1.0054
2026-09-06T19:15:00Z,4427.85,4428.13,4427.85,4427.88,2.4994
2026-09-06T19:16:00Z,4427.88,4427.88,4427.88,4427.88,0.0483
2026-09-06T19:17:00Z,4427.88,4428.25,4427.88,4428.25,0.1105
2026-09-06T19:18:00Z,4428.25,4428.25,4427.89,4427.89,0.0056
2026-09-06T19:19:00Z,4427.89,4428.26,4427.89,4427.89,0.0326
2026-09-06T19:20:00Z,4427.89,4427.92,4427.89,4427.92,1.184
2026-09-06T19:21:00Z,4427.92,4427.92,4427.92,4427.92,0
2026-09-06T19:22:00Z,4427.92,4427.92,4427.92,4427.92,0.0077
2026-09-06T19:23:00Z,4427.92,4427.92,4427.84,4427.84,0.3137
2026-09-06T19:24:00Z,4427.84,4427.84,4427.47,4427.47,0.8612
2026-09-06T19:25:00Z,4427.47,4427.63,4427.45,4427.61,0.0711
2026-09-06T19:26:00Z,4427.61,4427.66,4427.51,4427.65,0.607
2026-09-06T19:27:00Z,4427.65,4427.69,4427.46,4427.69,0.0333
2026-09-06T19:28:00Z,4427.69,4427.69,4426.42,4426.42,2.3038
2026-09-06T19:29:00Z,4426.42,4426.42,4426.42,4426.42,0
2026-09-06T19:30:00Z,4426.42,4426.42,4426.42,4426.42,0
2026-09-06T19:31:00Z,4427.29,4427.29,4427.1,4427.1,0.018
2026-09-06T19:32:00Z,4427.1,4427.1,4426.95,4426.95,0.009
2026-09-06T19:33:00Z,4426.95,4426.95,4426.95,4426.95,0
2026-09-06T19:34:00Z,4426.95,4426.95,4426.95,4426.95,0
2026-09-06T19:35:00Z,4426.15,4426.15,4426.15,4426.15,0.0044
2026-09-06T19:36:00Z,4426.15,4426.15,4426.15,4426.15,0
2026-09-06T19:37:00Z,4426.15,4426.15,4426.15,4426.15,0
2026-09-06T19:38:00Z,4425.9,4425.9,4425.9,4425.9,0.0044
2026-09-06T19:39:00Z,4425.9,4425.9,4425.07,4425.07,0.5973
2026-09-06T19:40:00Z,4425.07,4425.09,4424.98,4424.98,0.7104
2026-09-06T19:41:00Z,4424.98,4425.38,4424.85,4425.38,0.2885
2026-09-06T19:42:00Z,4425.38,4425.38,4425.38,4425.38,0
2026-09-06T19:43:00Z,4425.38,4425.38,4425.38,4425.38,0
2026-09-06T19:44:00Z,4425.38,4425.38,4425.38,4425.38,0
2026-09-06T19:45:00Z,4425.38,4425.38,4425.38,4425.38,0
2026-09-06T19:46:00Z,4425.38,4425.38,4425.38,4425.38,0
2026-09-06T19:47:00Z,4425.9,4425.9,4425.9,4425.9,0.1694
2026-09-06T19:48:00Z,4425.9,4426.07,4425.9,4426.07,0.4516
2026-09-06T19:49:00Z,4426.07,4426.07,4426.07,4426.07,0
2026-09-06T19:50:00Z,4426.07,4426.07,4426.07,4426.07,0
2026-09-06T19:51:00Z,4425.76,4425.98,4425.59,4425.98,0.4487
2026-09-06T19:52:00Z,4425.98,4426.25,4425.98,4426.25,0.017
2026-09-06T19:53:00Z,4426.25,4426.25,4426.25,4426.25,0
2026-09-06T19:54:00Z,4426.18,4426.55,4426.17,4426.55,1.0056
2026-09-06T19:55:00Z,4426.55,4426.55,4426.17,4426.17,0.0139
2026-09-06T19:56:00Z,4426.17,4426.17,4426.17,4426.17,0
2026-09-06T19:57:00Z,4426.17,4426.17,4426.17,4426.17,0
2026-09-06T19:58:00Z,4426.17,4426.17,4426.17,4426.17,0
2026-09-06T19:59:00Z,4426.52,4426.85,4426.3,4426.73,0.0203
2026-09-06T20:00:00Z,4426.73,4426.73,4426.73,4426.73,0
2026-09-06T20:01:00Z,4427.27,4427.27,4427.12,4427.12,0.1102
2026-09-06T20:02:00Z,4427.12,4427.12,4427,4427,0.0019
2026-09-06T20:03:00Z,4427,4427,4427,4427,0.6322
2026-09-06T20:04:00Z,4427,4427,4427,4427,0
2026-09-06T20:05:00Z,4427,4427,4427,4427,0
2026-09-06T20:06:00Z,4426.81,4426.81,4426.81,4426.81,0.23709999999999998
2026-09-06T20:07:00Z,4426.81,4426.81,4426.28,4426.58,1.006
2026-09-06T20:08:00Z,4426.58,4426.58,4426.58,4426.58,0.3658
2026-09-06T20:09:00Z,4426.58,4426.58,4426.26,4426.26,0.3616
2026-09-06T20:10:00Z,4426.26,4426.55,4426.26,4426.27,1.1216
2026-09-06T20:11:00Z,4426.27,4428.59,4426.27,4428.51,1.8726
2026-09-06T20:12:00Z,4428.51,4428.57,4427.94,4428.26,1.5928
2026-09-06T20:13:00Z,4428.26,4428.56,4428.2,4428.2,1.094
2026-09-06T20:14:00Z,4428.2,4428.5,4427.95,4428.34,1.2114
2026-09-06T20:15:00Z,4428.34,4428.45,4426.15,4427.57,21.378199999999996
2026-09-06T20:16:00Z,4427.57,4428.06,4427.57,4427.95,2.771
2026-09-06T20:17:00Z,4427.95,4428.14,4427.66,4427.92,2.321
2026-09-06T20:18:00Z,4427.92,4428.55,4427.6,4428.53,1.6515
2026-09-06T20:19:00Z,4428.53,4428.73,4428.14,4428.72,3.0352
2026-09-06T20:20:00Z,4428.72,4428.77,4428.36,4428.44,1.5136
2026-09-06T20:21:00Z,4428.44,4428.95,4428.44,4428.95,1.4464
2026-09-06T20:22:00Z,4428.95,4429,4428.62,4428.62,1.5473000000000001
2026-09-06T20:23:00Z,4428.62,4428.99,4428.56,4428.96,1.9306
2026-09-06T20:24:00Z,4428.96,4429.41,4428.61,4429.31,1.3103
2026-09-06T20:25:00Z,4429.31,4429.49,4429.04,4429.05,1.1063
2026-09-06T20:26:00Z,4429.05,4429.35,4428.72,4428.79,1.2089
2026-09-06T20:27:00Z,4428.79,4429.44,4428.75,4428.9,1.0174
2026-09-06T20:28:00Z,4428.9,4429.43,4428.78,4429.3,1.4057
2026-09-06T20:29:00Z,4429.3,4429.3,4428.7,4429,1.186
2026-09-06T20:30:00Z,4429,4429.35,4426.18,4426.87,1.6838
2026-09-06T20:31:00Z,4426.87,4427.17,4426.6,4426.86,1.3558
2026-09-06T20:32:00Z,4426.86,4427.6,4426.86,4427.37,1.0396
2026-09-06T20:33:00Z,4427.37,4427.37,4426.7,4427.08,1.3995
2026-09-06T20:34:00Z,4427.08,4427.47,4426.75,4427.13,1.3108
2026-09-06T20:35:00Z,4427.13,4427.17,4426.89,4427.17,0.8362
2026-09-06T20:36:00Z,4427.17,4427.25,4426.89,4426.9,1.0622
2026-09-06T20:37:00Z,4426.9,4427.33,4426.89,4427.19,1.123
2026-09-06T20:38:00Z,4427.19,4427.19,4426.43,4426.8,1.2091
2026-09-06T20:39:00Z,4426.8,4426.98,4426.43,4426.59,1.0622
2026-09-06T20:40:00Z,4426.59,4427.05,4426.48,4426.61,1.017
2026-09-06T20:41:00Z,4426.61,4427.16,4426.23,4426.74,0.9737
2026-09-06T20:42:00Z,4426.74,4427.14,4426.63,4426.92,0.972
2026-09-06T20:43:00Z,4426.92,4426.92,4426.63,4426.8,1.1065
2026-09-06T20:44:00Z,4426.8,4426.8,4426.23,4426.53,1.0579
2026-09-06T20:45:00Z,4426.53,4427.02,4426.23,4427,0.9254
2026-09-06T20:46:00Z,4427,4427.8,4426.67,4427.45,11.091899999999999
2026-09-06T20:47:00Z,4427.45,4427.88,4427.18,4427.6,2.6411
2026-09-06T20:48:00Z,4427.6,4428.15,4427.41,4428.07,2.5906000000000002
2026-09-06T20:49:00Z,4428.07,4428.1,4427.23,4427.5,1.4459
2026-09-06T20:50:00Z,4427.5,4427.86,4427.5,4427.5,0.904
2026-09-06T20:51:00Z,4427.5,4428.22,4427.3,4427.38,2.8335
2026-09-06T20:52:00Z,4427.38,4428.03,4427.38,4427.56,0.855
2026-09-06T20:53:00Z,4427.56,4427.6,4427.56,4427.6,0.0698
2026-09-06T20:54:00Z,4427.6,4427.6,4427.6,4427.6,0
2026-09-06T20:55:00Z,4427.42,4427.42,4427.42,4427.42,0.3511
2026-09-06T20:56:00Z,4427.42,4427.42,4427.42,4427.42,0
2026-09-06T20:57:00Z,4427.08,4427.08,4427.08,4427.08,0.2481
2026-09-06T20:58:00Z,4427.08,4427.08,4426.92,4426.92,0.5922
2026-09-06T20:59:00Z,4426.92,4426.92,4426.82,4426.83,0.5942
2026-09-06T21:00:00Z,4426.83,4427.03,4426.83,4427.03,0.0934
2026-09-06T21:01:00Z,4427.03,4427.03,4427.03,4427.03,0
2026-09-06T21:02:00Z,4427.03,4427.03,4427.03,4427.03,0
2026-09-06T21:03:00Z,4427.8,4428.16,4427.8,4428.16,0.4438
2026-09-06T21:04:00Z,4428.16,4428.16,4428.16,4428.16,0
2026-09-06T21:05:00Z,4427.56,4427.56,4427.2,4427.2,0.07
2026-09-06T21:06:00Z,4427.2,4427.2,4427.2,4427.2,0
2026-09-06T21:07:00Z,4427.2,4427.2,4427.2,4427.2,0
2026-09-06T21:08:00Z,4427.2,4427.2,4427.2,4427.2,0
2026-09-06T21:09:00Z,4427.2,4427.2,4427.2,4427.2,0
2026-09-06T21:10:00Z,4427.2,4427.2,4427.2,4427.2,0
2026-09-06T21:11:00Z,4426.84,4426.84,4426.84,4426.84,0.1
2026-09-06T21:12:00Z,4426.84,4426.84,4426.8,4426.8,0.009
2026-09-06T21:13:00Z,4426.8,4426.8,4426.8,4426.8,0
2026-09-06T21:14:00Z,4426.8,4426.8,4426.8,4426.8,0
2026-09-06T21:15:00Z,4426.14,4426.14,4425.75,4425.96,0.6297999999999999
2026-09-06T21:16:00Z,4425.96,4426.02,4425.88,4425.88,0.3177
2026-09-06T21:17:00Z,4425.88,4426.78,4425.88,4426.78,0.0177
2026-09-06T21:18:00Z,4426.78,4429.77,4426.78,4429.77,0.3002
2026-09-06T21:19:00Z,4429.77,4430.41,4429.77,4430.3,1.0381
2026-09-06T21:20:00Z,4430.3,4431.63,4430.3,4431.52,0.015
2026-09-06T21:21:00Z,4431.52,4431.52,4431.31,4431.52,0.6188
2026-09-06T21:22:00Z,4431.52,4432.13,4431.51,4431.8,0.6016
2026-09-06T21:23:00Z,4431.8,4431.93,4431.8,4431.93,0.018
2026-09-06T21:24:00Z,4431.93,4431.93,4431.93,4431.93,0.009
2026-09-06T21:25:00Z,4431.93,4431.93,4431.93,4431.93,0.9787
2026-09-06T21:26:00Z,4431.93,4431.93,4431.93,4431.93,0.009
2026-09-06T21:27:00Z,4431.93,4431.93,4426.44,4428.42,4.4921
2026-09-06T21:28:00Z,4428.42,4429.94,4428.42,4429.39,2.646
2026-09-06T21:29:00Z,4429.39,4429.39,4429.39,4429.39,0.0767
2026-09-06T21:30:00Z,4429.39,4429.81,4427.87,4427.87,0.49429999999999996
2026-09-06T21:31:00Z,4427.87,4428.6,4426.5,4426.5,1.9465999999999999
2026-09-06T21:32:00Z,4426.5,4426.5,4425.39,4425.39,0.9483999999999999
2026-09-06T21:33:00Z,4425.39,4425.39,4425.1,4425.1,0.8452999999999999
2026-09-06T21:34:00Z,4425.1,4425.1,4425.1,4425.1,0
2026-09-06T21:35:00Z,4425.78,4425.78,4425.78,4425.78,0.0088
2026-09-06T21:36:00Z,4425.78,4425.78,4425.78,4425.78,0
2026-09-06T21:37:00Z,4426.23,4426.23,4426.23,4426.23,0.0044
2026-09-06T21:38:00Z,4426.23,4426.23,4425.97,4425.97,0.0096
2026-09-06T21:39:00Z,4425.97,4426.25,4425.97,4426.25,0.016399999999999998
2026-09-06T21:40:00Z,4426.25,4427.84,4426.25,4427.37,0.3531
2026-09-06T21:41:00Z,4427.37,4428.15,4427.36,4427.73,0.0263
2026-09-06T21:42:00Z,4427.73,4428.35,4427.73,4428.35,0.008
2026-09-06T21:43:00Z,4428.35,4428.35,4426.98,4426.98,2.753
2026-09-06T21:44:00Z,4426.98,4427.03,4426.98,4427.03,0.2304
2026-09-06T21:45:00Z,4427.03,4427.03,4427.03,4427.03,0
2026-09-06T21:46:00Z,4427.03,4427.03,4427.03,4427.03,0
2026-09-06T21:47:00Z,4425.04,4425.04,4425.04,4425.04,0.1806
2026-09-06T21:48:00Z,4425.04,4425.04,4425.04,4425.04,0
2026-09-06T21:49:00Z,4425.04,4425.04,4425.04,4425.04,0
2026-09-06T21:50:00Z,4425.04,4425.04,4425.04,4425.04,0
2026-09-06T21:51:00Z,4426.42,4426.42,4426.42,4426.42,0.6139
2026-09-06T21:52:00Z,4426.42,4426.42,4426.42,4426.42,0
2026-09-06T21:53:00Z,4426.6,4426.6,4426.6,4426.6,0.0011
2026-09-06T21:54:00Z,4426.6,4427.44,4426.6,4427.44,0.0043
2026-09-06T21:55:00Z,4427.44,4427.96,4427.44,4427.95,0.0652
2026-09-06T21:56:00Z,4427.95,4427.95,4426.88,4426.88,0.2123
2026-09-06T21:57:00Z,4426.88,4427.28,4426.63,4427.14,0.4415
2026-09-06T21:58:00Z,4427.14,4427.14,4426.88,4426.88,0.009
2026-09-06T21:59:00Z,4426.88,4426.88,4426.43,4426.69,0.6203000000000001
2026-09-06T22:00:00Z,4426.69,4431.06,4426.69,4426.71,5.8452
2026-09-06T22:01:00Z,4426.71,4426.71,4423.02,4423.7,2.5469
2026-09-06T22:02:00Z,4423.7,4423.7,4421.71,4421.81,5.2837
2026-09-06T22:03:00Z,4421.81,4424.83,4421.28,4424.83,4.0205
2026-09-06T22:04:00Z,4424.83,4425.42,4424.83,4425.32,2.2113
2026-09-06T22:05:00Z,4425.32,4427.45,4425.32,4427.45,3.7192
2026-09-06T22:06:00Z,4427.45,4427.45,4425.64,4426.06,18.8509
2026-09-06T22:07:00Z,4426.06,4426.37,4425.28,4425.83,16.1928
2026-09-06T22:08:00Z,4425.83,4428.79,4425.83,4427.74,6.7844
2026-09-06T22:09:00Z,4427.74,4428.78,4427.62,4428.52,13.7978
2026-09-06T22:10:00Z,4428.52,4428.52,4427.56,4427.59,4.4804
2026-09-06T22:11:00Z,4427.59,4429.32,4427.59,4429.22,6.7399
2026-09-06T22:12:00Z,4429.22,4431.4,4429.12,4431.4,4.3748000000000005
2026-09-06T22:13:00Z,4431.4,4432.17,4431.14,4431.41,35.336
2026-09-06T22:14:00Z,4431.41,4432.4,4431.39,4432.17,14.7116
2026-09-06T22:15:00Z,4432.17,4433.43,4432.14,4432.79,32.5993
2026-09-06T22:16:00Z,4432.79,4433.17,4432.56,4432.56,7.4635
2026-09-06T22:17:00Z,4432.56,4432.74,4430.66,4431.24,9.5829
2026-09-06T22:18:00Z,4431.24,4431.98,4430.85,4431.57,4.9313
2026-09-06T22:19:00Z,4431.57,4431.66,4431.52,4431.52,0.3428
2026-09-06T22:20:00Z,4431.52,4431.52,4430.62,4430.71,2.7492
2026-09-06T22:21:00Z,4430.71,4431.93,4430.71,4431.66,10.5444
2026-09-06T22:22:00Z,4431.66,4433.23,4431.33,4432.19,15.4883
2026-09-06T22:23:00Z,4432.19,4432.19,4431.1,4431.51,1.1585
2026-09-06T22:24:00Z,4431.51,4432.44,4431.5,4432.11,2.7292
2026-09-06T22:25:00Z,4432.11,4432.55,4430.48,4430.48,3.8284
2026-09-06T22:26:00Z,4430.48,4431.87,4430.48,4431.87,0.009
2026-09-06T22:27:00Z,4431.87,4431.9,4431.61,4431.61,1.2177
2026-09-06T22:28:00Z,4431.61,4433.24,4431.61,4433.01,7.431
2026-09-06T22:29:00Z,4433.01,4433.02,4431.97,4432.03,6.7367
2026-09-06T22:30:00Z,4432.03,4432.53,4431.18,4431.18,2.1505
2026-09-06T22:31:00Z,4431.18,4432.78,4431.18,4432.49,0.569
2026-09-06T22:32:00Z,4432.49,4433.47,4432.49,4433.2,5.2031
2026-09-06T22:33:00Z,4433.2,4433.24,4431.72,4432,22.8979
2026-09-06T22:34:00Z,4432,4432.15,4431.9,4432.15,1.0541
2026-09-06T22:35:00Z,4432.15,4432.69,4432.15,4432.3,5.1804
2026-09-06T22:36:00Z,4432.3,4432.3,4431.22,4431.37,2.084
2026-09-06T22:37:00Z,4431.37,4432.26,4431.37,4432.09,1.0911
2026-09-06T22:38:00Z,4432.09,4432.65,4432.09,4432.26,0.14420000000000002
2026-09-06T22:39:00Z,4432.26,4433.04,4432.26,4432.64,9.7623
2026-09-06T22:40:00Z,4432.64,4433.57,4432.64,4433.57,2.2896
2026-09-06T22:41:00Z,4433.57,4433.57,4432.9,4433.41,0.1862
2026-09-06T22:42:00Z,4433.41,4433.41,4433.16,4433.23,1.3141
2026-09-06T22:43:00Z,4433.23,4434.85,4433.13,4434,15.3968
2026-09-06T22:44:00Z,4434,4434.23,4434,4434.05,1.5062
2026-09-06T22:45:00Z,4434.05,4434.59,4433.87,4434.54,2.7031
2026-09-06T22:46:00Z,4434.54,4436.5,4434.54,4436.5,14.36
2026-09-06T22:47:00Z,4436.5,4436.5,4436.37,4436.42,1.0679
2026-09-06T22:48:00Z,4436.42,4436.53,4436.42,4436.53,0.0542
2026-09-06T22:49:00Z,4436.53,4438.01,4436.53,4438.01,0.0594
2026-09-06T22:50:00Z,4438.01,4438.01,4437.46,4437.46,0.009
2026-09-06T22:51:00Z,4437.46,4437.46,4435.75,4435.75,12.034
2026-09-06T22:52:00Z,4435.75,4435.75,4435.5,4435.5,4
2026-09-06T22:53:00Z,4435.5,4435.65,4434.83,4435.33,6
2026-09-06T22:54:00Z,4435.33,4435.66,4434.69,4435.66,1.4902
2026-09-06T22:55:00Z,4435.66,4435.66,4435.66,4435.66,0
2026-09-06T22:56:00Z,4434.76,4434.76,4434.38,4434.38,0.5683
2026-09-06T22:57:00Z,4434.38,4434.71,4433.84,4433.84,23.1444
2026-09-06T22:58:00Z,4433.84,4434.27,4433.05,4433.38,39.8193
2026-09-06T22:59:00Z,4433.38,4433.68,4432.62,4433.5,50.4709
2026-09-06T23:00:00Z,4433.5,4434.32,4433.02,4434.32,5.7583
2026-09-06T23:01:00Z,4434.32,4435.12,4433.61,4434.38,11.028899999999998
2026-09-06T23:02:00Z,4434.38,4434.38,4434.17,4434.33,7.468299999999999
2026-09-06T23:03:00Z,4434.33,4434.35,4433.9,4433.9,4.0488
2026-09-06T23:04:00Z,4433.9,4433.91,4433.64,4433.64,5.154599999999999
2026-09-06T23:05:00Z,4433.64,4433.64,4433.64,4433.64,0
2026-09-06T23:06:00Z,4433.64,4433.64,4433.64,4433.64,0
2026-09-06T23:07:00Z,4433.78,4434.19,4433.78,4434.19,5
2026-09-06T23:08:00Z,4434.19,4434.51,4434.19,4434.5,3.1568000000000005
2026-09-06T23:09:00Z,4434.5,4434.5,4434.5,4434.5,0
2026-09-06T23:10:00Z,4434.4,4434.4,4433.92,4433.93,9.6911
2026-09-06T23:11:00Z,4433.93,4433.97,4433.92,4433.92,0.2462
2026-09-06T23:12:00Z,4433.92,4433.92,4433.92,4433.92,0
2026-09-06T23:13:00Z,4433.45,4433.45,4433.25,4433.25,1
2026-09-06T23:14:00Z,4433.25,4433.5,4433.25,4433.5,0.2079
2026-09-06T23:15:00Z,4433.5,4433.5,4433.45,4433.45,1
2026-09-06T23:16:00Z,4433.45,4433.45,4433.45,4433.45,0
2026-09-06T23:17:00Z,4432.52,4432.52,4432.52,4432.52,0.4133
2026-09-06T23:18:00Z,4432.52,4433.2,4432.52,4433.2,7
2026-09-06T23:19:00Z,4433.2,4433.2,4431.76,4431.76,6.105700000000001
2026-09-06T23:20:00Z,4431.76,4432.63,4431.76,4432.53,0.0137
2026-09-06T23:21:00Z,4432.53,4432.53,4432.53,4432.53,0
2026-09-06T23:22:00Z,4430.71,4431.17,4430.71,4430.74,1.4569
2026-09-06T23:23:00Z,4430.74,4431.61,4430.63,4430.63,4.0003
2026-09-06T23:24:00Z,4430.63,4430.63,4429.36,4429.36,4.051900000000001
2026-09-06T23:25:00Z,4429.36,4430.35,4429.34,4429.39,8.729199999999999
2026-09-06T23:26:00Z,4429.39,4429.39,4429.39,4429.39,0
2026-09-06T23:27:00Z,4430.61,4430.9,4430.61,4430.9,0.1353
2026-09-06T23:28:00Z,4430.9,4430.9,4429.56,4429.56,4.6705
2026-09-06T23:29:00Z,4429.56,4430.93,4429.56,4430.93,2.4568
2026-09-06T23:30:00Z,4430.93,4430.93,4428.84,4428.84,5.4791
2026-09-06T23:31:00Z,4428.84,4430.34,4428.84,4430.34,0.418
2026-09-06T23:32:00Z,4430.34,4431.79,4430.34,4431.79,0.4053
2026-09-06T23:33:00Z,4431.79,4431.79,4431.79,4431.79,0
2026-09-06T23:34:00Z,4431.88,4432.1,4431.64,4431.64,4
2026-09-06T23:35:00Z,4431.64,4431.64,4431.64,4431.64,0
2026-09-06T23:36:00Z,4433.56,4433.57,4432.02,4432.11,4.4753
2026-09-06T23:37:00Z,4432.11,4432.11,4431.43,4431.43,1.039
2026-09-06T23:38:00Z,4431.43,4431.43,4431.43,4431.43,0
2026-09-06T23:39:00Z,4431.6,4431.6,4430.52,4430.52,2
2026-09-06T23:40:00Z,4430.52,4430.52,4429.35,4429.35,2
2026-09-06T23:41:00Z,4429.35,4429.4,4429.03,4429.03,1.009
2026-09-06T23:42:00Z,4429.03,4429.03,4429.03,4429.03,0
2026-09-06T23:43:00Z,4432.7,4432.7,4432.7,4432.7,0.1
2026-09-06T23:44:00Z,4432.7,4432.7,4431.5,4431.5,1.0204
2026-09-06T23:45:00Z,4431.5,4437.52,4431.5,4435.62,12.6588
2026-09-06T23:46:00Z,4435.62,4435.62,4432.18,4432.18,7
2026-09-06T23:47:00Z,4432.18,4433.21,4432.18,4432.54,0.1796
2026-09-06T23:48:00Z,4432.54,4432.86,4432.54,4432.64,0.2417
2026-09-06T23:49:00Z,4432.64,4433.24,4432.64,4433.1,1
2026-09-06T23:50:00Z,4433.1,4433.1,4431.25,4431.29,1.0517
2026-09-06T23:51:00Z,4431.29,4431.29,4428.71,4428.72,4.0702
2026-09-06T23:52:00Z,4428.72,4428.72,4426.49,4427.77,10.9841
2026-09-06T23:53:00Z,4427.77,4428.83,4427.75,4428.12,8.0275
2026-09-06T23:54:00Z,4428.12,4428.12,4427.48,4427.99,4.7873
2026-09-06T23:55:00Z,4427.99,4428.41,4426.99,4427.28,10.8131
2026-09-06T23:56:00Z,4427.28,4427.28,4425.59,4425.59,6.932499999999999
2026-09-06T23:57:00Z,4425.59,4425.59,4424.87,4425.13,4.6717
2026-09-06T23:58:00Z,4425.13,4425.89,4425.13,4425.82,0.5266
2026-09-06T23:59:00Z,4425.82,4427.74,4425.82,4427.18,0.1449
2026-09-07T00:00:00Z,4427.18,4428.26,4426.67,4427.45,3.4091
2026-09-07T00:01:00Z,4427.45,4429.18,4427.45,4428.68,1.1807
2026-09-07T00:02:00Z,4428.68,4429.61,4427.18,4427.18,5.09
2026-09-07T00:03:00Z,4427.18,4427.18,4426.94,4426.94,0.07
2026-09-07T00:04:00Z,4426.94,4426.94,4426.94,4426.94,0
2026-09-07T00:05:00Z,4426.12,4428.04,4425.92,4428.04,5.557
2026-09-07T00:06:00Z,4428.04,4428.69,4427.73,4427.82,1.3124
2026-09-07T00:07:00Z,4427.82,4428.15,4426.77,4426.77,0.7146
2026-09-07T00:08:00Z,4426.77,4426.77,4425.38,4425.38,1.12
2026-09-07T00:09:00Z,4425.38,4425.38,4425.28,4425.33,0.0516
2026-09-07T00:10:00Z,4425.33,4425.52,4424.83,4424.83,0.0113
2026-09-07T00:11:00Z,4424.83,4430.05,4424.83,4430.05,1.7439
2026-09-07T00:12:00Z,4430.05,4430.08,4428.86,4429.31,6.2874
2026-09-07T00:13:00Z,4429.31,4429.31,4428.47,4429.25,8.5
2026-09-07T00:14:00Z,4429.25,4429.25,4426.82,4428.36,4.5967
2026-09-07T00:15:00Z,4428.36,4431.84,4427.52,4430.24,2.3263
2026-09-07T00:16:00Z,4430.24,4431.31,4430,4430.5,6.1894
2026-09-07T00:17:00Z,4430.5,4432.34,4429.81,4431.91,2.6868
2026-09-07T00:18:00Z,4431.91,4431.91,4429.86,4429.86,2.1909
2026-09-07T00:19:00Z,4429.86,4429.86,4428.72,4429.41,5.1451
2026-09-07T00:20:00Z,4429.41,4430.97,4429.41,4429.95,1.0207
2026-09-07T00:21:00Z,4429.95,4430.38,4429.49,4429.49,0.2144
2026-09-07T00:22:00Z,4429.49,4429.49,4428.06,4429.41,4.3869
2026-09-07T00:23:00Z,4429.41,4430.11,4429.41,4429.41,9.0451
2026-09-07T00:24:00Z,4429.41,4429.96,4428.47,4429.96,1.009
2026-09-07T00:25:00Z,4429.96,4429.96,4428.39,4429.13,1.6256
2026-09-07T00:26:00Z,4429.13,4429.13,4428.14,4428.65,4.4601
2026-09-07T00:27:00Z,4428.65,4429.74,4428.65,4429.74,0.0451
2026-09-07T00:28:00Z,4429.74,4429.74,4426.94,4426.94,5.7985
2026-09-07T00:29:00Z,4426.94,4428.04,4426.5,4426.51,7.018
2026-09-07T00:30:00Z,4426.51,4426.51,4423.09,4423.92,3.0679
2026-09-07T00:31:00Z,4423.92,4424.68,4423.92,4424.68,0.009
2026-09-07T00:32:00Z,4424.68,4424.78,4423.37,4423.5,0.5516
2026-09-07T00:33:00Z,4423.5,4426.04,4422.41,4424.84,13.3004
2026-09-07T00:34:00Z,4424.84,4425.55,4422.61,4422.84,20.6815
2026-09-07T00:35:00Z,4422.84,4422.84,4422.66,4422.66,0.0023
2026-09-07T00:36:00Z,4422.66,4423.94,4422.43,4423.14,10.2102
2026-09-07T00:37:00Z,4423.14,4423.46,4422.28,4422.8,1.6148
2026-09-07T00:38:00Z,4422.8,4426.14,4422.54,4426.14,3.48
2026-09-07T00:39:00Z,4426.14,4427.2,4425.11,4425.65,7.4415
2026-09-07T00:40:00Z,4425.65,4426.02,4425.65,4426.02,1.0024
2026-09-07T00:41:00Z,4426.02,4426.02,4425.56,4425.78,0.1
2026-09-07T00:42:00Z,4425.78,4427.89,4425.78,4427.89,3.1
2026-09-07T00:43:00Z,4427.89,4427.89,4426.6,4427.49,3.151
2026-09-07T00:44:00Z,4427.49,4427.75,4426.6,4427.75,0.1176
2026-09-07T00:45:00Z,4427.75,4429.21,4427.75,4429.19,1.12
2026-09-07T00:46:00Z,4429.19,4429.32,4428.44,4429.32,3.296
2026-09-07T00:47:00Z,4429.32,4430.3,4429.32,4430.3,0.3979
2026-09-07T00:48:00Z,4430.3,4433.18,4430.3,4432.28,12.2472
2026-09-07T00:49:00Z,4432.28,4432.28,4430.97,4430.97,1.0451
